#number of hit, misses and time stayed in Cache for every file
#project: 1, cachesize: 11680, blocksize: 11680, prefetchsize: 1168, cache replacement policy: LRU
file_id,loc,num_load,num_hits,num_misses,duration,reason,is_in_cache,Prefetch,CoChange,BugEntity
0,0,0,0,0,7921059,0,false,0,0,0
91861,-1,1,0,0,22007,CoChange,false,0,0,0
91860,-1,12,4,0,4141183,CoChange,true,0,4,0
91859,-1,12,4,0,4141183,CoChange,true,0,4,0
91858,-1,12,2,0,4147190,CoChange,true,0,2,0
91857,-1,12,2,0,4147190,CoChange,true,0,2,0
91856,-1,12,2,0,4147190,CoChange,true,0,2,0
91855,-1,12,3,0,4147190,CoChange,true,0,3,0
91847,-1,2,0,0,201713,CoChange,false,0,0,0
91846,-1,2,0,0,201713,CoChange,false,0,0,0
91845,-1,2,0,0,201713,CoChange,false,0,0,0
91844,-1,2,0,0,201713,CoChange,false,0,0,0
91843,-1,2,0,0,201713,CoChange,false,0,0,0
91842,-1,2,0,0,201713,CoChange,false,0,0,0
91841,-1,2,0,0,201713,CoChange,false,0,0,0
91840,-1,2,0,0,201713,CoChange,false,0,0,0
91839,-1,2,0,0,201713,CoChange,false,0,0,0
91838,-1,2,0,0,201713,CoChange,false,0,0,0
91837,-1,2,0,0,201713,CoChange,false,0,0,0
91836,-1,2,0,0,201713,CoChange,false,0,0,0
91835,-1,2,0,0,201713,CoChange,false,0,0,0
91834,-1,2,0,0,201713,CoChange,false,0,0,0
91833,-1,2,0,0,201713,CoChange,false,0,0,0
91832,-1,2,0,0,201713,CoChange,false,0,0,0
91831,-1,2,0,0,201713,CoChange,false,0,0,0
91830,-1,2,0,0,201713,CoChange,false,0,0,0
91829,-1,2,0,0,201713,CoChange,false,0,0,0
91828,-1,2,0,0,201713,CoChange,false,0,0,0
91827,-1,2,0,0,201713,CoChange,false,0,0,0
91826,-1,2,0,0,201713,CoChange,false,0,0,0
91825,-1,2,0,0,201713,CoChange,false,0,0,0
91824,-1,2,0,0,201713,CoChange,false,0,0,0
91823,-1,2,0,0,201713,CoChange,false,0,0,0
91822,-1,2,0,0,201713,CoChange,false,0,0,0
91821,-1,2,0,0,201713,CoChange,false,0,0,0
91820,-1,2,0,0,201713,CoChange,false,0,0,0
91819,-1,2,0,0,201713,CoChange,false,0,0,0
91818,-1,2,0,0,201713,CoChange,false,0,0,0
91817,-1,2,0,0,201713,CoChange,false,0,0,0
91808,-1,2,0,0,201713,CoChange,false,0,0,0
91807,-1,2,0,0,201713,CoChange,false,0,0,0
91806,-1,2,0,0,201713,CoChange,false,0,0,0
91805,-1,2,0,0,201713,CoChange,false,0,0,0
91804,-1,2,0,0,201713,CoChange,false,0,0,0
91803,-1,2,0,0,201713,CoChange,false,0,0,0
91802,-1,2,0,0,201713,CoChange,false,0,0,0
91801,-1,2,0,0,201713,CoChange,false,0,0,0
91800,-1,2,0,0,201713,CoChange,false,0,0,0
91799,-1,2,0,0,201713,CoChange,false,0,0,0
91798,-1,2,0,0,201713,CoChange,false,0,0,0
91797,-1,2,0,0,201713,CoChange,false,0,0,0
91796,-1,2,0,0,201713,CoChange,false,0,0,0
91795,-1,2,0,0,201713,CoChange,false,0,0,0
91794,-1,2,0,0,201713,CoChange,false,0,0,0
91793,-1,2,0,0,201713,CoChange,false,0,0,0
91792,-1,2,0,0,201713,CoChange,false,0,0,0
91791,-1,2,0,0,201713,CoChange,false,0,0,0
91790,-1,2,0,0,201713,CoChange,false,0,0,0
91789,-1,2,0,0,201713,CoChange,false,0,0,0
91788,-1,2,0,0,201713,CoChange,false,0,0,0
91787,-1,2,0,0,201713,CoChange,false,0,0,0
91786,-1,2,0,0,201713,CoChange,false,0,0,0
91785,-1,2,0,0,201713,CoChange,false,0,0,0
91784,-1,2,0,0,201713,CoChange,false,0,0,0
91783,-1,2,0,0,201713,CoChange,false,0,0,0
91782,-1,2,0,0,201713,CoChange,false,0,0,0
91781,-1,2,0,0,201713,CoChange,false,0,0,0
91780,-1,2,0,0,201713,CoChange,false,0,0,0
91779,-1,2,0,0,201713,CoChange,false,0,0,0
91778,-1,2,0,0,201713,CoChange,false,0,0,0
91777,-1,2,0,0,201713,CoChange,false,0,0,0
91776,-1,2,0,0,201713,CoChange,false,0,0,0
91775,-1,2,0,0,201713,CoChange,false,0,0,0
91774,-1,2,0,0,201713,CoChange,false,0,0,0
91773,-1,2,0,0,201713,CoChange,false,0,0,0
91772,-1,2,0,0,201713,CoChange,false,0,0,0
91771,-1,2,0,0,201713,CoChange,false,0,0,0
91770,-1,2,0,0,201713,CoChange,false,0,0,0
91769,-1,2,0,0,201713,CoChange,false,0,0,0
91768,-1,2,0,0,201713,CoChange,false,0,0,0
91767,-1,2,0,0,201713,CoChange,false,0,0,0
91755,-1,2,0,0,201713,CoChange,false,0,0,0
91754,-1,2,0,0,201713,CoChange,false,0,0,0
91753,-1,2,0,0,201713,CoChange,false,0,0,0
91751,-1,2,0,0,201713,CoChange,false,0,0,0
91750,-1,2,0,0,201713,CoChange,false,0,0,0
91749,-1,2,0,0,201713,CoChange,false,0,0,0
91748,-1,2,0,0,201713,CoChange,false,0,0,0
91747,-1,2,0,0,201713,CoChange,false,0,0,0
91746,-1,2,0,0,201713,CoChange,false,0,0,0
91745,-1,2,0,0,201713,CoChange,false,0,0,0
91744,-1,2,0,0,201713,CoChange,false,0,0,0
91742,-1,2,0,0,201713,CoChange,false,0,0,0
91741,-1,2,0,0,201713,CoChange,false,0,0,0
91731,-1,2,0,0,201713,CoChange,false,0,0,0
91730,-1,2,0,0,201713,CoChange,false,0,0,0
91729,-1,2,0,0,201713,CoChange,false,0,0,0
91728,-1,2,0,0,201713,CoChange,false,0,0,0
91727,-1,2,0,0,201713,CoChange,false,0,0,0
91726,-1,2,0,0,201713,CoChange,false,0,0,0
91725,-1,2,0,0,201713,CoChange,false,0,0,0
91724,-1,2,0,0,201713,CoChange,false,0,0,0
91723,-1,2,0,0,201713,CoChange,false,0,0,0
91722,-1,2,0,0,201713,CoChange,false,0,0,0
91721,-1,2,0,0,201713,CoChange,false,0,0,0
91720,-1,2,0,0,201713,CoChange,false,0,0,0
91719,-1,2,0,0,201713,CoChange,false,0,0,0
91717,-1,2,0,0,201713,CoChange,false,0,0,0
91716,-1,2,0,0,201713,CoChange,false,0,0,0
91715,-1,2,0,0,201713,CoChange,false,0,0,0
91714,-1,2,0,0,201713,CoChange,false,0,0,0
91713,-1,2,0,0,201713,CoChange,false,0,0,0
91712,-1,2,0,0,201713,CoChange,false,0,0,0
91711,-1,2,0,0,201713,CoChange,false,0,0,0
91710,-1,2,0,0,201713,CoChange,false,0,0,0
91709,-1,2,0,0,201713,CoChange,false,0,0,0
91708,-1,2,0,0,201713,CoChange,false,0,0,0
91707,-1,2,0,0,201713,CoChange,false,0,0,0
91706,-1,2,0,0,201713,CoChange,false,0,0,0
91705,-1,2,0,0,201713,CoChange,false,0,0,0
91704,-1,2,0,0,201713,CoChange,false,0,0,0
91703,-1,2,0,0,201713,CoChange,false,0,0,0
91702,-1,2,0,0,201713,CoChange,false,0,0,0
91701,-1,2,0,0,201713,CoChange,false,0,0,0
91700,-1,2,0,0,201713,CoChange,false,0,0,0
91699,-1,2,0,0,201713,CoChange,false,0,0,0
91698,-1,2,0,0,201713,CoChange,false,0,0,0
91697,-1,2,0,0,201713,CoChange,false,0,0,0
91696,-1,2,0,0,201713,CoChange,false,0,0,0
91695,-1,2,0,0,201713,CoChange,false,0,0,0
