#number of hit, misses and time stayed in Cache for every file
#project: 1, total_files: 6232, total_files_alive: 1678, cacheTableSize: 5178, cachesize: 340, blocksize: 340, prefetchsize: 17, cache replacement policy: LRU
file_id,loc,num_load,num_hits,num_misses,duration,reason,is_in_cache,HitPrefetch,HitCoChange,HitChangeEntity,HitNewEntity,LoadPrefetch,LoadCoChange,LoadChangeEntity,LoadNewEntity
0,0,0,0,0,4505410,0,false,0,0,0,0,0,0,0,0
12087,1345,1,0,0,725,NewEntity,false,0,0,0,0,0,0,0,1
11974,1257,1,0,0,725,NewEntity,false,0,0,0,0,0,0,0,1
11878,997,1,0,0,725,NewEntity,false,0,0,0,0,0,0,0,1
11773,853,1,0,0,725,NewEntity,false,0,0,0,0,0,0,0,1
11767,1706,1,0,0,725,NewEntity,false,0,0,0,0,0,0,0,1
11741,1151,1,0,0,725,NewEntity,false,0,0,0,0,0,0,0,1
11703,1316,1,0,0,725,NewEntity,false,0,0,0,0,0,0,0,1
11664,1096,1,0,0,725,NewEntity,false,0,0,0,0,0,0,0,1
11587,1198,1,0,0,725,NewEntity,false,0,0,0,0,0,0,0,1
11584,1122,1,0,0,725,NewEntity,false,0,0,0,0,0,0,0,1
11562,1633,1,0,0,725,NewEntity,false,0,0,0,0,0,0,0,1
11486,1360,1,0,0,725,NewEntity,false,0,0,0,0,0,0,0,1
11382,1257,1,0,0,725,NewEntity,false,0,0,0,0,0,0,0,1
10951,1019,1,0,0,725,NewEntity,false,0,0,0,0,0,0,0,1
10628,2515,1,0,0,725,NewEntity,false,0,0,0,0,0,0,0,1
10627,1088,1,0,0,725,NewEntity,false,0,0,0,0,0,0,0,1
10626,942,1,0,0,725,NewEntity,false,0,0,0,0,0,0,0,1
10456,272,2,1,0,5667,BugEntity,false,0,0,1,0,0,1,0,1
10455,539,2,0,1,5667,CoChange,false,0,0,0,0,0,0,1,1
10454,263,1,0,0,109,NewEntity,false,0,0,0,0,0,0,0,1
10453,518,1,0,0,109,NewEntity,false,0,0,0,0,0,0,0,1
10452,35,1,0,0,2075,NewEntity,false,0,0,0,0,0,0,0,1
10449,162,2,0,1,3018,BugEntity,false,0,0,0,0,0,0,1,1
10447,53,6,1,0,6228,CoChange,false,0,0,1,0,0,6,0,0
10446,53,6,0,1,6228,CoChange,false,0,0,0,0,0,5,1,0
10444,53,6,1,0,6228,CoChange,false,0,0,1,0,0,6,0,0
10442,53,6,1,0,6228,CoChange,false,0,0,1,0,0,5,0,1
10440,53,6,1,0,6228,CoChange,false,0,0,1,0,0,5,0,1
10438,43,6,0,1,6228,BugEntity,false,0,0,0,0,0,5,1,0
10437,53,6,1,0,6228,CoChange,false,0,0,1,0,0,5,0,1
