#number of hit, misses and time stayed in Cache for every file
#project: 1, total_files: 3841, total_files_alive: 2374, cacheTableSize: 3840, cachesize: 240, blocksize: 240, prefetchsize: 24, cache replacement policy: LRU
file_id,loc,last_type,duration
6077,62,3,9
6075,55,1,920
6075,55,1,10256
6075,55,1,21399
6074,72,3,5
6072,166,1,32
6072,166,1,1
6067,51,1,11553
6067,51,2,112
6067,51,1,5420
6066,59,3,5
6064,89,3,14
6063,151,1,22835
6060,309,1,58
6060,309,2,48657
6060,309,1,20
6059,112,3,12
6059,112,2,179
6059,112,1,48716
6059,112,1,685
6058,32,1,48908
6057,53,1,48908
6055,87,1,306
6054,168,1,84935
6054,168,1,4192
6054,168,1,4317
6051,148,3,83523
6049,80,1,1558
6047,119,1,1558
6047,119,1,126412
6046,296,1,8365
6046,296,2,23004
6045,87,1,2440
6045,87,1,7662
6041,257,3,2440
6041,257,1,7662
6038,45,1,1489
6038,45,1,162784
6027,111,3,93388
6027,111,1,50271
6025,357,3,33
6025,357,2,2764
6025,357,2,24271
6024,177,1,1328
6024,177,1,25110
6024,177,1,47455
6024,177,1,158099
6023,131,1,79244
6023,131,2,16
6023,131,2,79
6023,131,2,306
6022,76,3,196
6020,127,1,9739
6020,127,1,615
6019,360,3,0
6019,360,2,4
6019,360,2,61
6019,360,1,9795
6019,360,2,6
6019,360,2,264
6019,360,2,9
6019,360,1,316
6019,360,2,1446
6019,360,2,2466
6019,360,2,2
6019,360,2,43480
6019,360,1,28588
6019,360,2,0
6019,360,2,8634
6019,360,1,106474
6017,168,3,811
6017,168,1,33289
6017,168,1,37661
6017,168,1,143698
6015,60,1,344
6014,174,3,12
6014,174,1,26185
6013,78,1,781
6011,36,1,250204
6009,53,1,1125
6009,53,1,24725
6001,310,1,1588
6001,310,1,75
6000,155,1,0
6000,155,1,0
6000,155,1,0
6000,155,1,0
6000,155,1,0
6000,155,1,792
6000,155,1,25966
6000,155,1,26806
6000,155,1,425
6000,155,1,41
6000,155,1,692
6000,155,1,20842
6000,155,1,1442
6000,155,1,2477
6000,155,1,428
6000,155,1,44338
5999,373,3,64877
5998,353,3,2617
5997,239,1,2617
5997,239,1,4347
5996,134,1,3288
5996,134,1,117967
5995,54,1,529
5994,123,3,776
5994,123,1,7768
5994,123,2,8193
5993,50,1,1225
5978,479,1,6705
5978,479,1,411
5978,479,1,17
5978,479,1,708
5978,479,2,84
5978,479,1,3
5978,479,1,37
5978,479,1,144
5978,479,1,393
5978,479,1,5
5978,479,1,67
5978,479,2,529
5978,479,1,212
5978,479,1,6500
5978,479,1,200864
5977,254,1,6706
5977,254,1,411
5977,254,1,17
5977,254,1,793
5977,254,1,3
5977,254,1,37
5977,254,1,144
5977,254,1,393
5977,254,1,28
5977,254,1,39578
5977,254,1,168574
5975,81,3,2
5975,81,2,297
5975,81,2,7972
5974,82,1,60268
5974,82,1,1017
5973,63,1,576
5971,101,3,75
5971,101,1,10259
5971,101,2,3
5971,101,2,27159
5971,101,2,3616
5971,101,2,211104
5966,46,3,48
5963,59,3,222
5960,154,3,35730
5959,68,1,669
5958,218,1,105
5958,218,1,91212
5957,290,1,1436
5957,290,1,36
5957,290,1,745
5957,290,1,26
5957,290,2,7
5957,290,1,119
5957,290,1,46253
5957,290,1,13410
5957,290,1,60268
5957,290,1,278844
5956,100,3,2417
5956,100,2,3
5956,100,1,105
5956,100,1,159
5956,100,1,91053
5956,100,1,198197
5951,69,3,254
5950,118,3,1519
5950,118,2,30646
5943,24,1,206609
5938,45,3,56
5937,771,3,157871
5936,645,1,4
5936,645,1,3
5936,645,2,2
5936,645,2,6
5936,645,2,7
5936,645,2,3
5936,645,2,1
5936,645,2,0
5936,645,2,2
5936,645,2,9
5936,645,2,16
5936,645,2,8
5936,645,1,0
5936,645,2,2
5936,645,1,2
5936,645,2,4
5936,645,1,157807
5936,645,1,1734
5936,645,1,75
5936,645,1,60216
5935,201,3,156899
5935,201,2,15
5935,201,1,1214
5935,201,1,2922
5931,110,1,53339
5931,110,2,4137
5931,110,2,55
5931,110,2,217
5931,110,1,286829
5931,110,2,3
5929,45,1,283768
5927,151,1,23
5927,151,1,79278
5926,410,1,168608
5926,410,1,18654
5926,410,1,24
5926,410,1,6543
5926,410,1,32603
5925,87,1,481164
5924,94,1,481173
5923,118,1,277
5923,118,1,8
5923,118,1,745
5922,388,1,4169
5922,388,1,14
5922,388,1,3
5922,388,1,17
5922,388,1,10726
5922,388,1,66
5922,388,1,159550
5922,388,1,75
5921,109,1,4175
5921,109,1,14
5921,109,1,10
5921,109,1,10737
5921,109,1,66
5921,109,1,155192
5921,109,1,2771
5921,109,1,1586
5921,109,1,75
5920,159,1,86
5920,159,1,5
5920,159,1,4099
5920,159,1,14
5920,159,1,10
5920,159,1,10502
5920,159,1,235
5920,159,1,63
5920,159,1,3
5920,159,1,156632
5920,159,1,1183
5920,159,1,1734
5920,159,1,75
5918,64,1,94
5918,64,1,4092
5918,64,1,18
5918,64,1,168629
5917,76,1,4
