#number of hit, misses and time stayed in Cache for every file
#project: 1, total_files: 90252, total_files_alive: 76205, cacheTableSize: 59353, cachesize: 15240, blocksize: 15240, prefetchsize: 3810, cache replacement policy: LRU
file_id,loc,num_load,num_hits,num_misses,duration,reason,is_in_cache,HitPrefetch,HitCoChange,HitChangeEntity,HitNewEntity,LoadPrefetch,LoadCoChange,LoadChangeEntity,LoadNewEntity
0,0,0,0,0,4910488,0,false,0,0,0,0,0,0,0,0
98292,153,1,0,0,35925,NewEntity,false,0,0,0,0,0,0,0,1
98291,88,1,0,0,274132,NewEntity,false,0,0,0,0,0,0,0,1
98290,84,1,0,0,341383,NewEntity,false,0,0,0,0,0,0,0,1
98289,80,1,0,0,360516,NewEntity,false,0,0,0,0,0,0,0,1
98287,72,1,0,0,462155,NewEntity,false,0,0,0,0,0,0,0,1
98266,125,1,0,0,51075,NewEntity,false,0,0,0,0,0,0,0,1
98265,86,1,0,0,312253,NewEntity,false,0,0,0,0,0,0,0,1
98263,116,1,0,0,69841,NewEntity,false,0,0,0,0,0,0,0,1
98262,342,1,0,0,31546,NewEntity,false,0,0,0,0,0,0,0,1
98261,149,1,0,0,35925,NewEntity,false,0,0,0,0,0,0,0,1
98259,77,1,0,0,393501,NewEntity,false,0,0,0,0,0,0,0,1
98258,117,1,0,0,68436,NewEntity,false,0,0,0,0,0,0,0,1
98236,360,1,0,0,31546,NewEntity,false,0,0,0,0,0,0,0,1
98235,101,1,0,0,139126,NewEntity,false,0,0,0,0,0,0,0,1
98234,169,1,0,0,34137,NewEntity,false,0,0,0,0,0,0,0,1
98215,777,1,0,0,31546,NewEntity,false,0,0,0,0,0,0,0,1
98201,76,1,0,0,406596,NewEntity,false,0,0,0,0,0,0,0,1
98178,107,1,0,0,104551,NewEntity,false,0,0,0,0,0,0,0,1
98161,75,1,0,0,418067,NewEntity,false,0,0,0,0,0,0,0,1
98159,74,1,0,0,428698,NewEntity,false,0,0,0,0,0,0,0,1
98157,72,1,0,0,462123,NewEntity,false,0,0,0,0,0,0,0,1
98148,109,1,0,0,94246,NewEntity,false,0,0,0,0,0,0,0,1
