#number of hit, misses and time stayed in Cache for every file
#project: 1, total_files: 12423, total_files_alive: 6797, cacheTableSize: 6908, cachesize: 1360, blocksize: 1360, prefetchsize: 68, cache replacement policy: LRU
file_id,loc,last_type,duration
12286,-1,1,87674
12285,-1,1,87674
12285,-1,1,156951
12249,-1,3,900
12246,-1,1,212
12246,-1,1,11661
12246,-1,1,17061
12246,-1,1,87657
12246,-1,1,99336
12246,-1,1,122429
12246,-1,1,181922
12246,-1,1,209121
12246,-1,1,245028
12246,-1,1,250460
12246,-1,1,251014
12246,-1,1,253637
12246,-1,1,341193
12246,-1,1,361587
12246,-1,1,371232
12246,-1,1,371548
12246,-1,1,386575
12246,-1,1,391790
12246,-1,1,393219
12246,-1,1,394481
12246,-1,1,394782
12246,-1,1,395895
12246,-1,1,400311
12246,-1,1,401574
12246,-1,1,401699
12246,-1,1,404356
12246,-1,1,404853
12246,-1,1,415923
12246,-1,1,418045
12246,-1,1,433548
12246,-1,1,466525
12246,-1,1,517213
12246,-1,1,591710
12246,-1,1,685455
12246,-1,1,703834
12246,-1,1,897186
12246,-1,1,934682
12246,-1,1,972196
12246,-1,1,1018037
12246,-1,1,8187
12246,-1,1,8545
12246,-1,1,19904
12246,-1,1,10386
12246,-1,1,30436
12246,-1,1,7047
12246,-1,1,7069
12246,-1,1,8856
12246,-1,1,13006
12246,-1,1,135342
12246,-1,1,166125
12246,-1,1,100694
12246,-1,1,201106
12246,-1,1,307183
12246,-1,1,19963
12245,-1,1,7292
12245,-1,1,49106
12245,-1,1,51670
12245,-1,1,63575
12245,-1,1,69171
12245,-1,1,72140
12245,-1,1,81836
12245,-1,1,83659
12245,-1,1,87584
12245,-1,1,93717
12245,-1,1,99336
12245,-1,1,102048
12245,-1,1,168613
12245,-1,1,202079
12245,-1,1,211556
12245,-1,1,214506
12245,-1,1,216507
12245,-1,1,220463
12245,-1,1,221911
12245,-1,1,223217
12245,-1,1,245028
12245,-1,1,248289
12245,-1,1,250460
12245,-1,1,290757
12245,-1,1,341193
12245,-1,1,391790
12245,-1,1,391926
12245,-1,1,393219
12245,-1,1,395895
12245,-1,1,401574
12245,-1,1,401699
12245,-1,1,404356
12245,-1,1,424637
12245,-1,1,433221
12245,-1,1,492315
12245,-1,1,502381
12245,-1,1,504157
12245,-1,1,512655
12245,-1,1,512757
12245,-1,2,512835
12245,-1,1,25252
12245,-1,2,26180
12245,-1,1,29567
12245,-1,1,40431
12245,-1,1,42647
12245,-1,1,43155
12245,-1,1,61025
12245,-1,1,65639
12245,-1,1,95875
12245,-1,1,144873
12245,-1,1,160569
12245,-1,1,172745
12245,-1,1,173526
12245,-1,1,0
12245,-1,1,66876
12245,-1,1,70406
12245,-1,1,77039
12245,-1,1,83535
12245,-1,1,112183
12245,-1,1,115061
12245,-1,1,116568
12245,-1,2,116637
12245,-1,1,122960
12245,-1,1,0
12245,-1,1,4537
12245,-1,1,13406
12245,-1,1,40038
12245,-1,1,40296
12245,-1,1,40361
12245,-1,1,152745
12245,-1,1,372700
12245,-1,1,375694
12245,-1,1,382777
12245,-1,1,385008
12245,-1,1,387039
12245,-1,1,387041
12245,-1,1,392997
12245,-1,2,393023
12245,-1,1,395986
12245,-1,1,407529
12245,-1,1,502848
12245,-1,1,503194
12245,-1,1,577183
12245,-1,1,629092
12245,-1,1,676864
12245,-1,1,892521
12245,-1,1,917120
12245,-1,1,950146
12245,-1,1,1167904
12245,-1,1,1202498
12245,-1,1,1202584
12245,-1,1,1262826
12245,-1,1,1477122
12245,-1,1,1512004
12245,-1,1,1512444
12245,-1,1,1546441
12245,-1,1,1834715
12245,-1,1,2676215
12245,-1,1,2707695
12245,-1,1,2716515
12245,-1,1,2808667
12244,-1,1,7292
12244,-1,1,11661
12244,-1,1,49106
12244,-1,1,81836
12244,-1,1,93717
12244,-1,1,99336
12244,-1,1,100788
12244,-1,1,202079
12244,-1,1,214506
12244,-1,1,221911
12244,-1,1,223217
12244,-1,1,223395
12244,-1,1,245028
12244,-1,1,248289
12244,-1,1,250460
12244,-1,1,290757
12244,-1,1,341193
12244,-1,1,361248
12244,-1,1,391790
12244,-1,1,391926
12244,-1,1,392827
12244,-1,2,392981
12244,-1,1,394481
12244,-1,1,394782
12244,-1,1,401574
12244,-1,1,424637
12244,-1,1,463879
12244,-1,1,42647
12244,-1,1,43155
12244,-1,1,61025
12244,-1,1,144873
12244,-1,1,151960
12244,-1,1,173526
12244,-1,1,70406
12244,-1,1,77039
12244,-1,1,83535
12244,-1,1,126557
12244,-1,1,130343
12244,-1,1,130376
12244,-1,1,136161
12244,-1,1,143141
12244,-1,1,40038
12244,-1,1,0
12244,-1,1,44936
12244,-1,1,5973
12244,-1,1,109273
12244,-1,1,79504
12244,-1,1,779837
12242,-1,1,3927
12240,-1,1,0
12240,-1,1,23092
12240,-1,1,122575
12240,-1,1,141764
12240,-1,1,145691
12240,-1,1,240605
12240,-1,1,250356
12240,-1,1,287239
12240,-1,1,302363
12240,-1,1,323875
12240,-1,1,332853
12240,-1,1,345668
12240,-1,1,364177
12240,-1,1,543472
12240,-1,1,586119
12240,-1,1,774734
12240,-1,1,837303
12240,-1,1,843539
12240,-1,1,899845
12240,-1,1,0
12240,-1,1,9289
12240,-1,1,12132
12240,-1,1,21630
12240,-1,1,382777
12240,-1,1,462827
12240,-1,1,1174719
12240,-1,1,1201054
12240,-1,1,2676215
12238,-1,1,1136
12238,-1,1,2402
12238,-1,1,3770
12238,-1,1,82973
12238,-1,1,88721
12238,-1,1,94854
12238,-1,1,100473
12238,-1,1,169750
12238,-1,1,221600
12238,-1,1,224354
12238,-1,1,237359
12238,-1,1,246164
12238,-1,1,251597
12238,-1,1,284668
12238,-1,1,362382
12238,-1,1,387712
12238,-1,1,423821
12238,-1,1,436602
12238,-1,1,464890
12238,-1,1,492052
12238,-1,1,494903
12238,-1,2,494908
12238,-1,1,592847
12238,-1,1,615030
12238,-1,1,39794
12238,-1,1,43155
12238,-1,1,61025
12238,-1,1,81691
12238,-1,1,86799
12238,-1,1,144873
12238,-1,1,145972
12238,-1,1,298138
12238,-1,1,354223
12238,-1,1,0
12238,-1,1,50400
12238,-1,1,140115
12238,-1,1,141042
12238,-1,1,142417
12238,-1,1,145392
12238,-1,1,210710
12238,-1,1,223476
12238,-1,1,297704
12236,-1,1,28949
12236,-1,1,53059
12236,-1,1,100797
12236,-1,1,246489
12234,-1,1,100593
12234,-1,1,100797
12234,-1,1,246489
12234,-1,1,284992
12234,-1,1,292219
12232,-1,1,100593
12232,-1,1,1213
12231,-1,1,100593
12231,-1,1,1213
12230,-1,1,95178
12230,-1,1,100593
12230,-1,1,100797
12230,-1,1,214516
12230,-1,1,246489
12229,-1,1,100593
12229,-1,1,1213
12228,-1,1,100593
12228,-1,1,1213
12227,-1,1,100593
12227,-1,1,1213
12226,-1,1,100593
12226,-1,1,100797
12226,-1,1,246489
12225,-1,1,100593
12225,-1,1,1213
12224,-1,1,100593
12224,-1,1,1213
12223,-1,1,100593
12223,-1,1,1213
12222,-1,1,100593
12222,-1,1,1213
12221,-1,1,100593
12221,-1,1,1213
12220,-1,1,100593
12220,-1,1,1213
12219,-1,1,100593
12219,-1,1,1213
12217,-1,3,7
12217,-1,1,83466
12217,-1,1,95178
12217,-1,1,100797
12217,-1,1,246489
12217,-1,1,283905
12217,-1,1,292219
12216,-1,1,323
12210,-1,1,34767
12208,-1,1,10074
12208,-1,1,343
12207,-1,1,5661
12207,-1,1,116504
12207,-1,1,188280
12207,-1,1,239079
12207,-1,1,262195
12207,-1,1,418742
12207,-1,1,418867
12207,-1,1,421530
12207,-1,1,435213
12207,-1,1,42647
12207,-1,1,72994
12207,-1,1,82597
12207,-1,1,84402
12207,-1,1,82244
12207,-1,1,83641
12207,-1,1,125111
12207,-1,1,0
12207,-1,1,40296
12207,-1,1,44886
12207,-1,1,85073
12207,-1,1,226577
12207,-1,1,227490
12207,-1,1,577183
12207,-1,1,578717
12207,-1,1,594759
12207,-1,1,614811
12207,-1,1,623721
12207,-1,1,623893
12207,-1,1,807502
12207,-1,1,1170418
12207,-1,1,1202347
12207,-1,1,1507607
12206,-1,1,117681
12206,-1,1,263373
12206,-1,1,301876
12206,-1,1,411564
12205,-1,1,1460
12203,-1,1,1252
12200,-1,1,409
12200,-1,1,1213
12199,-1,1,118090
12199,-1,1,263782
12198,-1,1,333
12198,-1,1,409
12198,-1,1,118090
12198,-1,1,263782
12198,-1,1,302285
12197,-1,1,333
12197,-1,1,1586
12197,-1,1,6007
12197,-1,1,46242
12197,-1,1,118090
12197,-1,1,258270
12197,-1,1,263782
12197,-1,1,420453
12197,-1,1,11
12195,-1,1,17292
12193,-1,1,333
12193,-1,1,112471
12193,-1,1,118090
12193,-1,1,192801
12193,-1,1,240330
12193,-1,1,263782
12193,-1,1,266359
12193,-1,1,302285
12193,-1,1,309512
12193,-1,1,420453
12193,-1,1,420637
12193,-1,1,436799
12193,-1,1,0
12193,-1,1,89328
12193,-1,1,42647
12193,-1,1,51163
12193,-1,1,61612
12193,-1,1,65639
12193,-1,1,76469
12193,-1,1,100833
12193,-1,1,102020
12193,-1,1,76904
12193,-1,1,26179
12193,-1,1,37137
12193,-1,1,50603
12193,-1,1,50646
12193,-1,1,374663
12190,-1,1,333
12190,-1,1,100759
12190,-1,1,112471
12190,-1,1,118090
12190,-1,1,263782
12190,-1,1,301198
12190,-1,1,302285
12190,-1,1,436799
12190,-1,1,42647
12190,-1,1,53286
12190,-1,1,0
12190,-1,1,10473
12190,-1,1,35072
12190,-1,1,35294
12190,-1,1,44934
12190,-1,1,79506
12182,-1,1,118090
12182,-1,1,263782
12173,-1,1,4109
12173,-1,1,70384
12173,-1,1,93417
12173,-1,1,120613
12173,-1,1,266305
12173,-1,1,268879
12171,-1,1,2522
12171,-1,1,4109
12171,-1,1,70384
12171,-1,1,93417
12171,-1,1,120613
12171,-1,1,266305
12168,-1,1,2522
12168,-1,1,48631
12168,-1,1,120613
12168,-1,1,266305
12168,-1,1,312035
12168,-1,1,18416
12168,-1,1,112161
12168,-1,1,120677
12168,-1,1,122489
12168,-1,1,145984
12168,-1,1,0
12168,-1,1,76904
12168,-1,1,642957
12167,-1,1,2522
12167,-1,1,48631
12167,-1,1,120613
12167,-1,1,266305
12167,-1,1,312035
12167,-1,1,18416
12167,-1,1,112161
12167,-1,1,120677
12167,-1,1,122489
12167,-1,1,145984
12167,-1,1,48706
12167,-1,1,11233
12167,-1,1,419729
12166,-1,1,4109
12166,-1,1,8530
12166,-1,1,20140
12166,-1,1,83477
12165,-1,1,9870
12165,-1,1,72875
12165,-1,1,103282
12165,-1,1,120613
12165,-1,1,266305
12165,-1,1,304808
12165,-1,1,424306
12165,-1,1,42647
12165,-1,1,53286
12165,-1,1,0
12165,-1,1,35294
12165,-1,1,79502
12164,-1,1,9870
12164,-1,1,72875
12164,-1,1,103282
12164,-1,1,120613
12164,-1,1,266305
12164,-1,1,304808
12164,-1,1,424306
12164,-1,1,42647
12164,-1,1,53286
12164,-1,1,130343
12164,-1,1,0
12164,-1,1,35294
12164,-1,1,79499
12163,-1,1,233
12163,-1,1,129842
12163,-1,1,275534
12163,-1,1,278793
12163,-1,1,42647
12163,-1,1,62568
12163,-1,1,68804
12163,-1,1,87511
12163,-1,1,654549
12163,-1,1,745016
12163,-1,1,2157563
12162,-1,1,233
12162,-1,1,129842
12162,-1,1,275534
12162,-1,1,465552
12162,-1,1,31884
12162,-1,1,411
12162,-1,1,1950590
12161,-1,1,233
12161,-1,1,275534
12160,-1,1,233
12160,-1,1,112342
12160,-1,1,118163
12160,-1,1,129842
12160,-1,1,275534
12160,-1,1,432205
12160,-1,1,434862
12160,-1,1,435698
12160,-1,1,42647
12160,-1,1,82684
12160,-1,1,40136
12158,-1,1,9228
12158,-1,1,42167
12158,-1,1,47567
12158,-1,1,199119
12158,-1,1,212428
12158,-1,1,239627
12158,-1,1,275534
12158,-1,1,281520
12158,-1,1,284143
12158,-1,1,290090
12158,-1,1,371699
12158,-1,1,394803
12158,-1,1,433816
12158,-1,1,491588
12158,-1,1,522834
12158,-1,1,715961
12158,-1,1,734711
12158,-1,1,734927
12158,-1,1,764941
12158,-1,1,805370
12158,-1,1,838371
12158,-1,1,73499
12158,-1,1,109183
12158,-1,1,123115
12158,-1,1,137687
12158,-1,1,137778
12158,-1,1,142464
12158,-1,1,2592
12158,-1,1,67671
12158,-1,1,320647
12158,-1,1,320669
12158,-1,1,322456
12158,-1,1,16583
12158,-1,1,59814
12158,-1,1,27820
12158,-1,1,56615
12158,-1,1,70323
12158,-1,1,1488164
12157,-1,1,1446
12157,-1,1,131055
12157,-1,1,205765
12157,-1,1,276746
12157,-1,1,433418
12157,-1,1,434692
12157,-1,1,436075
12157,-1,1,39565
12157,-1,1,40543
12157,-1,1,45801
12157,-1,1,73937
12157,-1,1,0
12157,-1,1,651758
12157,-1,1,2157710
12157,-1,1,2390680
12156,-1,1,1446
12156,-1,1,10441
12156,-1,1,131055
12156,-1,1,276746
12156,-1,1,432139
12156,-1,1,433418
12156,-1,1,433601
12156,-1,1,434692
12156,-1,1,436075
12156,-1,1,436247
12156,-1,1,436354
12156,-1,1,545642
12156,-1,1,623429
12156,-1,1,623744
12156,-1,1,679511
12156,-1,1,688471
12156,-1,1,717174
12156,-1,1,725690
12156,-1,1,755771
12156,-1,1,759007
12156,-1,1,777523
12156,-1,1,800861
12156,-1,1,801087
12156,-1,1,807672
12156,-1,1,849370
12156,-1,1,66205
12156,-1,1,161635
12156,-1,1,0
12156,-1,1,66
12156,-1,1,10213
12156,-1,1,35937
12156,-1,1,59083
12156,-1,1,69343
12156,-1,1,74857
12156,-1,1,125098
12156,-1,1,535243
12156,-1,1,574517
12156,-1,1,577636
12156,-1,1,1395908
12155,-1,1,194
12155,-1,1,1407
12155,-1,1,1640
12155,-1,1,59400
12155,-1,1,131249
12155,-1,1,205960
12155,-1,1,271428
12155,-1,1,276941
12155,-1,1,416237
12155,-1,1,433612
12155,-1,1,433795
12155,-1,1,2875
12155,-1,1,93435
12155,-1,1,172659
12155,-1,1,11427
12155,-1,1,39565
12155,-1,1,45801
12155,-1,1,58473
12155,-1,1,74041
12155,-1,1,648
12155,-1,1,9473
12155,-1,1,9503
12155,-1,1,17505
12155,-1,1,23932
12155,-1,1,26444
12155,-1,1,29935
12155,-1,1,11939
12155,-1,1,8187
12155,-1,1,82654
12155,-1,1,32491
12155,-1,1,150089
12155,-1,1,178975
12153,-1,1,194
12153,-1,1,1640
12153,-1,1,131249
12153,-1,1,276941
12153,-1,1,432333
12153,-1,1,39565
12153,-1,1,45801
12152,-1,1,194
12152,-1,1,1640
12152,-1,1,131249
12152,-1,1,276941
12152,-1,1,37520
12152,-1,1,39565
12152,-1,1,45801
12150,-1,1,1407
12150,-1,1,1640
12150,-1,1,59400
12150,-1,1,95488
12150,-1,1,104053
12150,-1,1,131249
12150,-1,1,205960
12150,-1,1,246470
12150,-1,1,276941
12150,-1,1,433612
12150,-1,1,436269
12150,-1,1,62534
12150,-1,1,82684
12150,-1,1,198258
12150,-1,1,74041
12150,-1,1,504
12150,-1,1,648
12150,-1,1,9473
12150,-1,1,10378
12150,-1,1,11574
12150,-1,1,47655
12150,-1,1,48780
12150,-1,1,62044
12148,-1,1,194
12148,-1,1,1407
12148,-1,1,1640
12148,-1,1,10635
12148,-1,1,131249
12148,-1,1,200526
12148,-1,1,268136
12148,-1,1,276941
12148,-1,1,282373
12148,-1,1,373106
12148,-1,1,403461
12148,-1,1,418488
12148,-1,1,425132
12148,-1,1,427808
12148,-1,1,433487
12148,-1,1,433612
12148,-1,1,436269
12148,-1,1,442564
12148,-1,1,447836
12148,-1,1,449958
12148,-1,1,623623
12148,-1,1,645807
12148,-1,1,649320
12148,-1,1,654251
12148,-1,1,655479
12148,-1,1,655698
12148,-1,1,675627
12148,-1,1,694562
12148,-1,1,698669
12148,-1,1,717368
12148,-1,1,735747
12148,-1,1,741702
12148,-1,1,742369
12148,-1,1,746243
12148,-1,1,748695
12148,-1,1,757319
12148,-1,1,761520
12148,-1,1,775078
12148,-1,1,848243
12148,-1,1,1003028
12148,-1,1,1004109
12148,-1,1,1049950
12148,-1,1,0
12148,-1,1,32580
12148,-1,1,42929
12148,-1,1,152745
12148,-1,1,153102
12148,-1,1,154643
12148,-1,1,173275
12148,-1,1,225194
12148,-1,1,375694
12148,-1,1,395986
12148,-1,1,405720
12148,-1,1,405742
12148,-1,1,407529
12148,-1,1,796255
12148,-1,1,929114
12148,-1,1,940235
12148,-1,1,952138
12148,-1,1,993429
12148,-1,1,1157716
12148,-1,1,1173445
12148,-1,1,1201054
12148,-1,1,1201278
12148,-1,1,1224785
12148,-1,1,1320503
12148,-1,1,1403961
12148,-1,1,1431379
12148,-1,1,1527670
12148,-1,1,1847621
12148,-1,1,2676215
12148,-1,1,2677453
12148,-1,1,2681837
12146,-1,1,1138
12146,-1,1,2584
12146,-1,1,132193
12146,-1,1,277885
12146,-1,1,316388
12146,-1,1,44112
12146,-1,1,44237
12146,-1,1,0
12146,-1,1,6417
12145,-1,1,2584
12145,-1,1,132193
12145,-1,1,277885
12145,-1,1,44112
12145,-1,1,44237
12145,-1,1,132048
12145,-1,1,152198
12145,-1,1,39565
12145,-1,1,48963
12145,-1,1,79491
12145,-1,1,25971
12143,-1,1,944
12143,-1,1,1138
12143,-1,1,2584
12143,-1,1,11579
12143,-1,1,60345
12143,-1,1,82033
12143,-1,1,84455
12143,-1,1,96432
12143,-1,1,104997
12143,-1,1,132193
12143,-1,1,206904
12143,-1,1,272372
12143,-1,1,277885
12143,-1,1,434556
12143,-1,1,434740
12143,-1,1,508035
12143,-1,1,83504
12143,-1,1,164343
12143,-1,1,39565
12143,-1,1,45801
12143,-1,1,648
12143,-1,1,23471
12143,-1,1,11574
12143,-1,1,48963
12143,-1,1,79509
12143,-1,1,156005
12143,-1,1,176179
12143,-1,1,178975
12143,-1,1,492
12142,-1,1,1138
12142,-1,1,2351
12142,-1,1,11579
12142,-1,1,132193
12142,-1,1,277885
12142,-1,1,286827
12142,-1,1,292441
12142,-1,1,316388
12142,-1,1,323728
12142,-1,1,427338
12142,-1,1,428752
12142,-1,1,434556
12142,-1,1,434740
12142,-1,1,437213
12142,-1,1,437711
12142,-1,1,438049
12142,-1,1,112161
12142,-1,1,113792
12142,-1,1,120794
12142,-1,1,132048
12142,-1,1,194117
12142,-1,1,202659
12142,-1,1,97044
12142,-1,1,536
12142,-1,1,56
12142,-1,1,44442
12142,-1,1,45920
12142,-1,1,33284
12139,-1,1,1138
12139,-1,1,2351
12139,-1,1,2584
12139,-1,1,11579
12139,-1,1,14102
12139,-1,1,84455
12138,-1,1,1138
12138,-1,1,2351
12138,-1,1,2584
12138,-1,1,14102
12138,-1,1,132193
12138,-1,1,277885
12138,-1,1,281144
12138,-1,1,323614
12138,-1,1,437718
12138,-1,1,450902
12138,-1,1,514051
12138,-1,1,18416
12138,-1,1,18731
12138,-1,1,74497
12138,-1,1,112161
12138,-1,1,120677
12138,-1,1,122489
12138,-1,1,145984
12138,-1,1,173934
12138,-1,1,243036
12138,-1,1,23068
12138,-1,1,35882
12138,-1,1,62568
