#number of hit, misses and time stayed in Cache for every file
#project: 1, total_files: 2807, total_files_alive: 1418, cacheTableSize: 2807, cachesize: 140, blocksize: 140, prefetchsize: 14, cache replacement policy: LRU
file_id,loc,last_type,duration
6142,100,1,10162
6142,100,1,4198
6142,100,1,46
6142,100,1,54
6142,100,1,558963
6130,141,3,1271
6130,141,2,10
6130,141,1,157232
6120,131,3,149
6120,131,2,256244
6120,131,2,341447
6108,157,1,8891
6108,157,1,47387
6108,157,1,46
6108,157,1,392
6108,157,1,454907
6108,157,1,103718
6107,135,1,8891
6107,135,1,47387
6107,135,1,46
6107,135,1,455300
6107,135,1,103718
6106,78,1,1449
6106,78,1,7442
6106,78,1,47387
6106,78,1,46
6106,78,1,44929
6106,78,1,410370
6106,78,1,103718
6105,253,1,23955
6105,253,1,43128
6105,253,1,72
6105,253,1,4186
6105,253,1,46
6105,253,1,183
6105,253,1,1526
6105,253,1,1079
6105,253,1,37308
6105,253,1,415203
6105,253,1,103718
6104,65,1,23955
6104,65,1,47387
6104,65,1,46
6104,65,1,455300
6104,65,1,103718
6103,252,3,16513
6103,252,1,7442
6103,252,1,43200
6103,252,1,4186
6103,252,1,46
6103,252,1,183
6103,252,1,375
6103,252,2,14
6103,252,1,39524
6103,252,1,415203
6103,252,1,103718
6102,90,1,23955
6102,90,1,47387
6102,90,1,46
6102,90,1,455300
6102,90,1,103718
6101,173,1,23955
6101,173,1,43128
6101,173,1,72
6101,173,1,4186
6101,173,1,46
6101,173,1,1709
6101,173,1,453591
6101,173,1,103718
6096,416,2,30434
6096,416,2,24306
6089,127,1,53292
6089,127,1,491049
6089,127,1,103718
6082,75,1,55008
6082,75,1,35749
6082,75,1,455299
6082,75,1,103718
6081,83,1,55008
6081,83,1,35749
6081,83,1,455299
6081,83,1,103718
6080,142,1,56146
6080,142,1,491049
6080,142,1,103718
6074,78,1,109732
6074,78,1,46
6074,78,1,455300
6074,78,1,103718
6062,23,3,81892
6055,77,1,17728
6055,77,1,48890
6055,77,1,15723
6055,77,1,167285
6055,77,1,153939
6049,153,1,11672
6049,153,1,18122
6049,153,1,40942
6049,153,1,77274
6049,153,1,44
6049,153,1,149
6049,153,1,59
6048,111,1,11672
6048,111,1,18122
6048,111,1,40942
6048,111,1,29884
6048,111,1,47389
6048,111,1,44
6048,111,1,149
6048,111,1,59
6048,111,1,182
6048,111,1,158
6048,111,1,2238
6048,111,1,452511
6048,111,1,103718
6035,66,1,38833
6035,66,1,118217
6035,66,1,44
6034,54,3,110763
6001,116,3,39069
6001,116,1,8582
6001,116,1,1443
6001,116,1,7603
6001,116,1,13106
6001,116,1,8200
6001,116,1,395
6001,116,1,9556
6001,116,1,27560
6001,116,1,35916
6001,116,1,126
6001,116,1,56059
6001,116,1,1410
6001,116,1,37255
6001,116,1,31818
6001,116,1,134
6001,116,1,340627
5999,380,1,49096
5999,380,1,7603
5999,380,1,1433
5999,380,1,11672
5999,380,1,18122
5999,380,1,27590
5999,380,1,13352
5999,380,1,22563
5999,380,1,7321
5999,380,1,43248
5999,380,1,4141
5999,380,1,44
5999,380,1,149
5999,380,1,242
5999,380,1,179
5999,380,1,9
5999,380,1,3895
5999,380,1,35619
5999,380,1,372580
5999,380,1,42622
5999,380,1,103718
5998,691,1,39069
5998,691,1,10026
5998,691,1,38833
5998,691,1,27590
5998,691,1,13352
5998,691,1,8415
5998,691,1,14147
5998,691,1,50569
5998,691,1,4141
5998,691,1,44
5998,691,1,149
5998,691,1,59
5998,691,1,340
5998,691,1,6
5998,691,1,24
5998,691,1,848
5998,691,1,1410
5998,691,1,37255
5998,691,1,4832
5998,691,1,27121
5998,691,1,85401
5998,691,1,297848
5998,691,1,103718
5997,574,1,78007
5997,574,1,9922
5997,574,1,40942
5997,574,1,73132
5997,574,1,4141
5997,574,1,44
5997,574,1,149
5997,574,1,246
5997,574,1,185
5997,574,1,848
5997,574,1,278
5997,574,1,30629
5997,574,1,39576
5997,574,1,383384
5997,574,1,103718
5996,106,1,128872
5996,106,1,77274
5996,106,1,44
5996,106,1,455299
5996,106,1,103718
5995,497,1,47652
5995,497,1,1443
5995,497,1,7603
5995,497,1,1433
5995,497,2,11672
5995,497,1,8200
5995,497,1,395
5995,497,1,9526
5995,497,1,27590
5995,497,1,13352
5995,497,1,22563
5995,497,1,7321
5995,497,1,43248
5995,497,1,4141
5995,497,1,44
5995,497,1,149
5995,497,1,59
5995,497,1,182
5995,497,1,158
5995,497,1,21
5995,497,1,170897
5995,497,2,241208
5995,497,1,42622
5995,497,1,70203
5995,497,1,33514
5994,115,1,49096
5994,115,1,20710
5994,115,1,18122
5994,115,1,40942
5994,115,1,22563
5994,115,1,54710
5994,115,1,44
5994,115,1,455299
5994,115,1,103718
5986,291,3,152586
5986,291,2,10179
5986,291,2,9980
5986,291,2,79734
5986,291,2,87640
5972,160,3,221864
5969,26,1,646893
5969,26,1,9
5967,126,3,305064
5967,126,1,54694
5967,126,1,46
5967,126,1,75055
5967,126,2,5896
5967,126,1,374348
5967,126,1,103718
5940,379,2,20340
5934,83,3,19766
5934,83,1,1570
5934,83,1,205
5934,83,1,305158
5905,54,1,34900
5905,54,1,45614
5905,54,1,1776
5905,54,1,305158
5905,54,1,249321
5905,54,1,38994
5678,10,1,49227
5675,10,1,49227
5673,10,1,49227
5670,10,1,49081
5669,10,1,49227
5668,10,1,49081
5666,10,1,49227
5662,10,1,49227
5660,10,1,49227
5651,10,1,49227
5632,335,1,1475
5632,335,1,47605
5632,335,1,145
5632,335,1,386095
5632,335,1,35749
5632,335,1,455299
5632,335,1,103718
5631,53,1,49081
5631,53,1,386241
5631,53,1,35749
5631,53,1,455299
5631,53,1,103718
5630,96,1,49081
5630,96,1,145
5630,96,1,386095
5630,96,1,35749
5630,96,1,151354
5630,96,1,303945
5630,96,1,103718
5624,343,1,21163
5611,338,1,504513
5611,338,1,119443
5610,252,3,465573
5610,252,1,35749
5610,252,1,345562
5610,252,1,109737
5610,252,1,103718
5607,130,1,7524
5607,130,1,141007
5607,130,1,305158
5606,219,1,453690
5606,219,1,54694
5606,219,1,46
5606,219,1,455300
5606,219,1,103718
5605,87,1,453690
5605,87,1,54694
5605,87,1,46
5605,87,1,455300
5605,87,1,103718
5604,50,1,453690
5604,50,1,54694
5604,50,1,46
5604,50,1,455300
5604,50,1,103718
5599,167,1,11912
5599,167,1,141007
5599,167,1,305158
5597,198,3,4388
5597,198,1,453690
5597,198,1,54694
5597,198,1,46
5597,198,1,455300
5597,198,1,103718
5596,48,1,4388
5596,48,1,453690
5596,48,1,54694
5596,48,1,46
5596,48,1,455300
5596,48,1,103718
5595,86,1,458078
5595,86,1,54694
5595,86,1,46
5595,86,1,455300
5595,86,1,103718
5593,133,1,485539
5593,133,1,35749
5593,133,1,216268
5593,133,2,8575
5593,133,1,230456
5593,133,1,103718
5566,147,1,78080
5566,147,1,141007
5566,147,1,305158
5544,321,3,275333
5544,321,2,3723
5544,321,1,205
5544,321,1,7094
5544,321,2,298064
5544,321,1,54740
