#number of hit, misses and time stayed in Cache for every file
#project: 1, total_files: 12423, total_files_alive: 6797, cacheTableSize: 12419, cachesize: 680, blocksize: 680, prefetchsize: 68, cache replacement policy: LRU
file_id,loc,last_type,duration
19737,224,3,50341
19737,224,2,1401
19737,224,2,1320561
19721,273,3,6926
19721,273,2,70554
19715,110,3,9944
19715,110,2,142446
19713,121,3,209
19712,170,3,209
19712,170,2,1603482
19711,98,3,209
19710,57,3,209
19709,80,3,209
19708,172,3,209
19708,172,2,1603482
19707,97,3,209
19704,255,3,209
19704,255,2,9734
19704,255,2,142446
19703,39,3,9944
19669,160,3,144
19669,160,2,223
19654,143,3,11209
19653,47,3,11209
19652,134,3,11209
19652,134,2,1095130
19652,134,2,239395
19651,188,3,11209
19650,156,3,11209
19644,259,3,104
19643,231,3,104
19641,194,3,104
19640,212,3,104
19636,231,3,104
19636,231,2,11104
19635,57,3,11209
19634,55,3,104
19634,55,2,11104
19628,124,3,11209
19626,34,3,11209
19624,54,3,11209
19619,131,3,747
19619,131,2,131
19615,155,3,5787
19614,107,3,1272
19614,107,2,7650
19614,107,2,20
19614,107,2,0
19613,46,3,267
19613,46,2,1005
19613,46,2,7670
19599,257,3,1285
19599,257,2,4501
19599,257,2,144
19598,722,3,1272
19598,722,2,12
19598,722,2,4501
19598,722,2,144
19598,722,2,199
19598,722,2,24
19598,722,2,54
19598,722,2,2
19598,722,2,2520
19597,112,3,2001
19597,112,2,4153
19597,112,2,1
19595,126,3,5787
19595,126,2,144
19594,262,3,5787
19591,341,3,15420
19589,144,3,5787
19589,144,2,144
19587,93,3,5931
19586,360,3,1285
19586,360,2,4501
19586,360,2,3201
19585,101,3,5787
19572,18,3,236
19553,28,3,1683868
19547,41,3,457
19547,41,2,1088
19547,41,2,22051
19525,23,3,5458
19523,118,3,1201
19523,118,2,1494487
19520,57,3,54
19520,57,2,8645
19520,57,2,5525
19518,99,3,54
19518,99,2,1512035
19517,115,3,54
19517,115,2,11404
19517,115,2,179272
19517,115,2,432730
19516,493,3,46
19516,493,2,18745
19516,493,2,20487
19516,493,2,5952
19512,184,3,623
19512,184,2,44723
19512,184,2,1469474
19512,184,2,60
19511,82,3,623
19510,101,3,623
19510,101,2,1512902
19510,101,2,1295
19509,276,3,623
19509,276,2,1424
19509,276,2,1106
19509,276,2,39081
19509,276,2,1472431
19508,172,3,623
19506,257,3,623
19506,257,2,48423
19506,257,2,1465774
19506,257,2,60
19505,234,3,623
19504,149,3,623
19503,83,3,623
19503,83,2,1328
19503,83,2,40284
19503,83,2,1603726
19501,113,3,42447
19500,111,3,17258
19499,129,3,17258
19499,129,2,25188
19498,132,3,17258
19498,132,2,25188
19497,159,3,17258
19496,157,3,17258
19495,248,3,42447
19489,269,3,30482
19489,269,2,17167
19487,277,3,30482
19487,277,2,17408
19486,220,3,17325
19486,220,2,31721
19486,220,2,477282
19486,220,2,639
19485,178,3,42237
