#number of hit, misses and time stayed in Cache for every file
#project: 1, total_files: 13440, total_files_alive: 3391, cacheTableSize: 7022, cachesize: 340, blocksize: 340, prefetchsize: 34, cache replacement policy: LRU
file_id,loc,last_type,duration
12286,-1,3,1152
12286,-1,1,10052
12286,-1,2,17564
12286,-1,1,0
12286,-1,1,0
12286,-1,1,18
12286,-1,1,0
12286,-1,1,48
12286,-1,1,0
12286,-1,1,0
12286,-1,1,0
12286,-1,1,0
12286,-1,1,0
12286,-1,1,0
12286,-1,1,0
12286,-1,1,0
12286,-1,1,0
12286,-1,1,1311
12286,-1,2,1
12286,-1,1,0
12286,-1,1,0
12286,-1,1,0
12286,-1,1,30
12286,-1,1,0
12286,-1,1,0
12286,-1,1,0
12283,-1,3,279930
12283,-1,2,18
12283,-1,2,1294
12283,-1,2,81
12283,-1,2,7146
12283,-1,2,67
12283,-1,2,41436
12283,-1,2,13
12283,-1,1,0
12283,-1,1,0
12279,-1,1,0
12279,-1,2,9953
12279,-1,1,0
12279,-1,1,0
12279,-1,1,0
12279,-1,1,0
12279,-1,1,0
12279,-1,1,0
12279,-1,1,0
12279,-1,2,41436
12279,-1,2,13
12279,-1,2,205553
12279,-1,2,155756
12279,-1,1,0
12279,-1,1,20906
12279,-1,1,0
12279,-1,1,1445
12279,-1,1,0
12279,-1,1,0
12276,-1,3,2446756
12274,67,3,9
12274,67,2,281429
12274,67,2,18
12274,67,2,1294
12274,67,2,81
12274,67,2,7146
12274,67,2,67
12274,67,1,0
12274,67,1,0
12272,44,1,0
12272,44,1,0
12272,44,1,0
12272,44,1,0
12272,44,1,0
12272,44,1,0
12272,44,1,0
12272,44,1,0
12272,44,1,0
12272,44,2,37663
12272,44,1,0
12271,-1,1,0
12271,-1,1,0
12271,-1,1,0
12271,-1,1,0
12271,-1,1,0
12271,-1,1,0
12271,-1,1,0
12271,-1,1,0
12271,-1,1,0
12271,-1,1,0
12271,-1,1,0
12271,-1,1,0
12270,-1,3,250
12270,-1,2,20027
12270,-1,2,262608
12270,-1,2,18
12270,-1,2,1294
12270,-1,2,81
12270,-1,2,7146
12270,-1,2,67
12270,-1,2,41436
12270,-1,2,13
12270,-1,2,154227
12270,-1,2,41806
12270,-1,2,207571
12270,-1,1,0
12270,-1,1,0
12267,-1,1,43224
12267,-1,2,4
12267,-1,2,51887
12267,-1,2,13
12267,-1,1,0
12267,-1,1,0
12267,-1,1,0
12267,-1,1,0
12267,-1,1,0
12267,-1,1,0
12267,-1,1,0
12267,-1,1,0
12267,-1,1,0
12267,-1,1,0
12267,-1,1,0
12267,-1,1,3288
12267,-1,1,10419
12267,-1,1,0
12267,-1,1,0
12267,-1,1,49
12267,-1,2,248
12267,-1,1,0
12267,-1,1,1701
12267,-1,1,0
12267,-1,1,8
12267,-1,1,0
12267,-1,1,4414
12267,-1,1,0
12267,-1,1,0
12267,-1,1,0
12267,-1,1,0
12246,-1,3,1073
12246,-1,2,389
12246,-1,2,38
12246,-1,2,5652
12246,-1,2,11583
12246,-1,2,12926
12246,-1,2,28853
12246,-1,2,251010
12246,-1,2,18
12246,-1,2,1294
12246,-1,2,81
12246,-1,2,7146
12246,-1,2,67
12246,-1,2,41436
12246,-1,2,13
12246,-1,1,0
12246,-1,1,0
12246,-1,1,83691
12246,-1,1,0
12246,-1,1,12770
12246,-1,1,0
12246,-1,1,0
12246,-1,1,0
12246,-1,1,84563
12246,-1,2,0
12246,-1,1,1579
12246,-1,1,0
12246,-1,1,0
12246,-1,1,0
12246,-1,1,14623
12246,-1,1,0
12246,-1,1,1191
12246,-1,2,69
12246,-1,1,1168
12246,-1,2,30323
12246,-1,1,0
12246,-1,1,34
12246,-1,1,8489
12246,-1,1,0
12246,-1,1,5267
12246,-1,1,244
12246,-1,1,0
12246,-1,1,576
12246,-1,1,0
12246,-1,1,529
12246,-1,1,0
12246,-1,1,138024
12246,-1,1,2512
12246,-1,1,26195
12246,-1,1,0
12246,-1,1,0
12246,-1,1,0
12246,-1,1,6109
12246,-1,2,398
12246,-1,1,1097
12246,-1,1,0
12246,-1,1,0
12246,-1,1,282
12246,-1,1,0
12246,-1,1,26025
12246,-1,1,71758
12246,-1,1,66
12246,-1,1,1256
12241,-1,3,314643
12241,-1,2,18
12241,-1,2,1294
12241,-1,2,81
12241,-1,2,7146
12241,-1,2,67
12241,-1,2,41436
12241,-1,2,13
12241,-1,1,0
12241,-1,1,0
12230,524,1,0
12230,524,1,4567
12230,524,1,1078
12230,524,1,27
12230,524,1,0
12230,524,1,34184
12230,524,2,1
12230,524,1,0
12230,524,1,0
12230,524,1,0
12230,524,1,0
12230,524,1,0
12230,524,1,0
12230,524,1,0
12230,524,1,0
12230,524,1,0
12230,524,1,26056
12230,524,2,4386
12230,524,1,549
12230,524,2,0
12230,524,1,14
12230,524,1,1474
12230,524,1,4274
12230,524,1,88
12230,524,2,2
